intStrNumeroStruttura;Categoria;Classification;vchStrDenominazione;vchStrIstat;DESCRIZIONE;CAP;Indir;Gestore;City;localita;vchStrTel;vchStrTelefax;vchStrCellulare;vchStrWebAddress;vchStrEmail;Longitude_X;Latitude_Y;ISTAT6
13510;BED & BREAKFAST;BedBreakfast;B&B PALADINI ROBERTO;041007;CAGLI;61043;via Bencivenne Paganucci 23;ROBERTO PALADINI;CAGLI;CAGLI;0721781276;;3896405748;;robertopaladini56@gmail.com;12.6486;43.5438;041007
13395;ALLOGGI IN AFFITTO;Affittacamere;LA LOCANDA DEL CENTRO;041007;CAGLI;61043;via purgotti 46;VERONICA CAMBIOLI;CAGLI;CAGLI;;;338/3385253, Diana Lunghi: 329 3234488;;;12.6479;43.5473;041007
13217;ALLOGGI IN AFFITTO;Case ed Appartamenti per Vacanze;BONCLERICI HOUSE;041007;CAGLI;61043;via tiranni 23;SIMONE ROMANINI;CAGLI;CAGLI;0721-1708302;0721-1708302;;www.bonclericihouse.it;info@bonclericihouse.it;12.6476;43.5474;041007
14297;BED & BREAKFAST;BedBreakfast;B&B DEL TEATRO;041007;CAGLI;61043;via Giacomo Leopardi 28;PATRIZIA SCAGLIONI;CAGLI;CAGLI;0721782065;;3282037487;www.bbdelteatro.it;info@bbdelteatro.it;12.6475;43.546;041007
14300;BED & BREAKFAST;BedBreakfast;B&B LA ROSA ROSSA;041007;CAGLI;61043;via del burano 1;MARINA MENCACCINI;CAGLI;CAGLI;0721782511;;3206277869;;teresin@live.it;12.6532;43.5461;041007
14324;ALLOGGI AGRITURISTICI;Agriturismi;RAGGIO DI SOLE;041007;CAGLI;61043;localita' acquaviva 1;MAURO BIANCONI;CAGLI;CAGLI;0721782344;;3290670142;;;12.6771;43.5394;041007
14325;ALLOGGI AGRITURISTICI;Agriturismi;AGRITURISMO CAMPAGNA;041007;CAGLI;61043;strada pigno monte martello 1;LINO GIACOMUCCI;CAGLI;CAGLI;0721 709241;;3285721528;;;12.6761;43.5884;041007
14188;TURISMO RURALE;Country House;COUNTRY HOUSE CA' BUCARINI;041007;CAGLI;61043;case sparse naro 3;ODDINO  e  PASQUALE BUCARINI;CAGLI;CAGLI;;0721 797438;338 2734995;;;12.5991;43.6063;041007
14644;BED & BREAKFAST;BedBreakfast;B&B CA' MAGGIO NUOVO;041007;CAGLI;61043;strada monte peruzzo 63;SILVIO BRUNETTI;CAGLI;CAGLI;0721797357;;;www.camaggio.com;info@camaggio.com;12.6343;43.605;041007
14747;ALLOGGI IN AFFITTO;Affittacamere;CA' MAGGIO NUOVO;041007;CAGLI;61043;strada monte peruzzo 63;;CAGLI;CAGLI;0721797357;0721797357;3488107893;www.camaggio.com;info@camaggio.com;12.6343;43.605;041007
14703;TURISMO RURALE;Country House;FONTE DELL'OLMO;041007;CAGLI;61043;strada monte peruzzo 1;FRANCESCO BURONI;CAGLI;CAGLI;0721787018;0721787018;3388430570;;purgotti@virgilio.it;12.6529;43.5681;041007
14534;ALLOGGI AGRITURISTICI;Agriturismi;AGRITURISMO MOLLEONE;041007;CAGLI;61043;strada molleone 1;ADA PALEANI;CAGLI;CAGLI;;;;;;12.6947;43.5417;041007
14535;ALLOGGI AGRITURISTICI;Agriturismi;AGRITURISMO BUFANO;041007;CAGLI;61043;strada san fiorano 48;TOMMASO MAJONCHI;CAGLI;CAGLI;;07211836429;3920542058;www.agriturismobufano.it;info@agriturismobufano.it;12.6204;43.5737;041007
15486;BED & BREAKFAST;BedBreakfast;B&B CA' TOMMASO;041007;CAGLI;61043;strada Monte Paganuccio 156;SILVANO PAOLONI;CAGLI;CAGLI;0721797020;;3398925096;www.catommaso.it;info@catommaso.it;12.762;43.6137;041007
15487;ALLOGGI AGRITURISTICI;Agriturismi;VELLANETA;041007;CAGLI;61043;strada pigno monte martello 82;ALESSANDRO MARIA ANNIBALLI;CAGLI;CAGLI;07211830411;07211836634;3333230381;www.vellaneta.com;agriturismo.vellaneta@esaway.it;12.7034;43.5824;041007
15488;ALLOGGI IN AFFITTO;Case ed Appartamenti per Vacanze;LE STANZE DI CLOTILDE;041007;CAGLI;61043;via purgotti 64-66;SIMONE ROMANINI;CAGLI;CAGLI;0721-1708302;0721-1708302;;;info@bonclericihouse.it;12.6482;43.5477;041007
15092;ALLOGGI IN AFFITTO;Case ed Appartamenti per Vacanze;RESIDENCE TORRE DEL SASSO;041007;CAGLI;61043;localita' via stratta 1;ERIBERTA  FRATERNALE;CAGLI;CAGLI;;;;;;12.5974;43.5459;041007
16540;ALLOGGI AGRITURISTICI;Agriturismi;AGRITURISMO CA' BATTISTA;041007;CAGLI;61043;strada Valubbio 29;SIMONETTA PANZIRONI;CAGLI;;;;;;cabattista@hotmail.it;;;041007
16916;ALBERGHI;Alberghi 2 stelle;TERRAZZA SUL BURANO;041007;CAGLI;61043;via Flaminia 14;RAFFAELE GONINI;CAGLI;CAGLI;0721 781768;0721 701107;;;info@terrazzasulburano.it;12.649;43.5411;041007
16931;ALLOGGI AGRITURISTICI;Agriturismi;AGRITURISMO IL BORGHETTO AL POGGIO;041007;CAGLI;61043;;MARIO CASACCIA;CAGLI;loc. Poggio San Cristoforo;;;334 1904046;www.ilborghettoalpoggio.it;info@ilborghettoalpoggio.it;;;041007
15750;ALLOGGI AGRITURISTICI;Agriturismi;LA TENUTA CA' GIONE DI NUCCI VALERIO E GIANMARCO;041007;CAGLI;61043;STRADA SAN MARTINO CASTELL'ONESTO, 41 41;VALERIO NUCCI;CAGLI;STRADA SAN MARTINO;0721 1836699;0721 1836699;3343609810roberto;www.tenutacagione.it;info@tenutacagione.it;;;041007
15992;ALLOGGI AGRITURISTICI;Agriturismi;AGRITURISMO COLLE DELLE GINESTRELLE DI CAPOCCIA CARLO;041007;CAGLI;61043;via Flaminia Nord 23;CARLO CAPOCCIA;CAGLI;;0721 790460;;348 2523759, 349 9466583;www.agriturcagli.it;info@agriturcagli.it;;;041007
15988;BED & BREAKFAST;BedBreakfast;B&B MONSERCHIO;041007;CAGLI;61043;PIGNO MONTE MARTELLO  52;INGEBORG MARIA STRIAN KERSTIN;CAGLI;;0721 1835707;;335 1804109;;k.strian@esaway.it;;;041007
15954;BED & BREAKFAST;BedBreakfast;B&B TORRE D'ACQUAVIVA;041007;CAGLI;61043;via Molleone 5;ANTONIETTA MICHELINI TOCCI;CAGLI;;;;340 3352108;www.torreacquaviva.it;amichelinitocci@yahoo.it;;;041007
16380;ALLOGGI IN AFFITTO;Affittacamere;LA CASETTA E LA PIEVE DI SAN CRISTOFORO;041007;CAGLI;61043;strada Santa Barbara 5,6;PETER ANDREW GREENE;CAGLI;;0721 790215;0721 0431154;339 2411737;www.sancristoforo.info;mail@le-marche.com;;;041007
16442;BED & BREAKFAST;BedBreakfast;B&B VIABENAMATI;041007;CAGLI;61043;via Benamati 13;ROBINAH BALEKE;CAGLI;;;;"3313998162; 3332242877";;viabenamati@virgilio.it;;;041007
17422;ALTRI ALLOGGI PRIVATI;Appartamenti Ammobiliati uso turistico (Art. 32 Ð T.U.);PIO BRACCO;041007;CAGLI;61043;San Paterniano 36;PIO BRACCO;CAGLI;SMIRRA;0721709219;0721709219;3332507801;www.lamaestade.it;explorer@teletu.it;;;041007
17203;ALTRI ALLOGGI PRIVATI;Appartamenti Ammobiliati uso turistico (Art. 32 Ð T.U.);AMADUZZI GIOVANNA;041007;CAGLI;61043;;GIOVANNA AMADUZZI;CAGLI;localitˆ Le Pieie Tarugo;;;3480395114;www.cadeinoci.com;bonazelli6@libero.it;;;041007
17329;ALLOGGI AGRITURISTICI;Agriturismi;ACQUABATTIGLIA;041008;CANTIANO;61044;loc Acquabattaglia 50;PIETRO CORRIERI;CANTIANO;ACQUABATTAGLIA;;;348 3968565;;picorri@gmail.com;;;041008
17338;ALTRI ALLOGGI PRIVATI;Appartamenti Ammobiliati uso turistico (Art. 32 Ð T.U.);VILLA ANTICA;041008;CANTIANO;61044;via Finocchieto 60;PAOLA POVEROMO;CANTIANO;localitˆ Fossato;0721788475;;3313645556;;ddgiamb@alice.it;;;041008
16910;ALBERGHI;Alberghi 3 stelle;ALBERGO RIFUGIO DEL CATRIA;041008;CANTIANO;61044;via Flaminia 91;STEFANO MARZANI;CANTIANO;CANTIANO;0721 783093;0721 783093;335 7444665;;"valerio@lamacina.it; catria@rifugionelcatria.it";12.622;43.4867;041008
15526;BED & BREAKFAST;BedBreakfast;B&B CA' PARAVENTO;041008;CANTIANO;61044;via della fornace 73;ROBERTO TIRADRITTO;CANTIANO;CANTIANO;07211830424;07211830424;3489127597;www.caparavento.it;info@caparavento.it;12.6185;43.4336;041008
15531;ALBERGHI;Alberghi 2 stelle;LA STAZIONE DI POSTA;041008;CANTIANO;61044;;GIANFRANCO FIORUCCI;CANTIANO;FRAZ. PONTERICCIOLI;(+39)0721788099;;(+39)3939890758;;;;;041008
15533;TURISMO RURALE;Country House;CA' PARAVENTO COUNTRY HOUSE;041008;CANTIANO;61044;via della fornace 73;ROBERTO TIRADRITTO;CANTIANO;CANTIANO;07211830424;07211830424;3489127597;www.caparavento.it;info@caparavento.it;12.6185;43.4336;041008
13981;ALLOGGI AGRITURISTICI;Agriturismi;COL D'AGELLO;041008;CANTIANO;61044;localita' san rocco 1;FRANCA DURO;CANTIANO;CANTIANO;;;3381563051;;;12.6294;43.4592;041008
13985;ALBERGHI;Alberghi 1 stella;LA LOCANDA DEL BROLIO;041008;CANTIANO;61044;via G. MAZZINI 8;ROSELLA ROSATI;CANTIANO;CANTIANO;0721 783068;0721 783068;;www.locandadelbrolio.it;info@locandadelbrolio.it;12.6295;43.4739;041008
5335;OSTELLI PER LA GIOVENTU';Ostelli;OSTELLO SAN GIOVANNI BATTISTA;041008;CANTIANO;61044;via del mercato 4;;CANTIANO;CANTIANO;0721700224;0721700148;3351230615;www.lamacina.it;valerio@lamacina.it;12.6277;43.4734;041008
3284;CAMPEGGI;Campeggi 3 stelle;PARADISO;041009;CARPEGNA;61021;viale Paradiso 36;DAVIDE ROSATI;CARPEGNA;CARPEGNA;0722727017;0722727017;3393725553;www.campeggioparadisocarpegna.com;info@campeggioparadiso.com;12.328;43.7778;041009
711;ALLOGGI IN AFFITTO;Affittacamere;IL MANDRIANO;041009;CARPEGNA;61021;via Cantoniera 76;LUCIANA ERCOLANI;CARPEGNA;CARPEGNA;072277676;0722/77117;;;as_studio@libero.it;12.2981;43.7863;041009
4487;ALLOGGI IN AFFITTO;Case ed Appartamenti per Vacanze;RESIDENCE LE TERRAZZE di FILIPPETTI  GIULIANA;041009;CARPEGNA;61021;via Cippo 38;GIULIANA FILIPPETTI;CARPEGNA;CARPEGNA;072130441;072130441;3496411494;www.leterrazzecarpegna.it;info@leterrazzecarpegna.it;12.3392;43.786;041009
11616;ALBERGHI;Alberghi 3 stelle;HOTEL ANNA;041009;CARPEGNA;61021;vicolo Francioni 4;MIRCO RUGGERI;CARPEGNA;CARPEGNA;072277171;072277802;3383179725;www.hotelannacarpegna.it;info@hotelannacarpegna.it;12.337;43.7822;041009
11620;ALBERGHI;Alberghi 1 stella;ONELIA;041009;CARPEGNA;61021;via Amaducci 42;ADLER DUCCI;CARPEGNA;CARPEGNA;072277175;072277175;3398003331;;adlerducci@libero.it;12.3324;43.7803;041009
11622;ALBERGHI;Alberghi 1 stella;LA TANA DEL LUPO S.R.L.;041009;CARPEGNA;61021;via Cantoniera 9;AUGUSTO PIERO SALUCCI;CARPEGNA;CARPEGNA;0722 727026;0722727025;;;;12.2985;43.7837;041009
11623;ALBERGHI;Alberghi 3 stelle;ULISSE;041009;CARPEGNA;61021;via amaducci 16;ALFIERO RIGHETTI;CARPEGNA;CARPEGNA;072277119;072277119;3452591584;www.hotelulisse.it;info@hotelulisse.it;12.3346;43.7807;041009
14198;ALBERGHI;Alberghi 3 stelle;HOTEL IL POGGIO;041009;CARPEGNA;61021;via Poggio 22;FRANCESCO SARTINI;CARPEGNA;CARPEGNA;0722 727096;0722727096;328 8983576;www.hotelilpoggio.it;info@hotelilpoggio.it;12.3329;43.7821;041009
15549;ALLOGGI AGRITURISTICI;Agriturismi;AZIENDA AGRITURISTICA LE VILLE;041009;CARPEGNA;61021;via le Ville 1;ADRIANO MONTANARI;CARPEGNA;loc. le Ville di Carpegna;0722769310;0722769310;3382365966;www.levilleagriturismo.it;info@levilleagriturismo.it;12.3365;43.7814;041009
15655;ALTRI ALLOGGI PRIVATI;Appartamenti Ammobiliati uso turistico (Art. 32 Ð T.U.);LAURA GIOVAGNOLI;041009;CARPEGNA;61021;viale Paradiso 36;DAVIDE ROSATI;CARPEGNA;CARPEGNA;0722 72017;;339 3725553;;info@campeggioparadiso.com;12.328;43.7778;041009
15656;ALTRI ALLOGGI PRIVATI;Appartamenti Ammobiliati uso turistico (Art. 32 Ð T.U.);DAVIDE ROSATI;041009;CARPEGNA;61021;viale paradiso 36;DAVIDE ROSATI;CARPEGNA;CARPEGNA;072272017;;3393725553;;info@campeggioparadiso.com;12.328;43.7778;041009
15658;ALTRI ALLOGGI PRIVATI;Appartamenti Ammobiliati uso turistico (Art. 32 Ð T.U.);ZANCHI GIOVANNA;041009;CARPEGNA;61021;viale Paradiso 36;DAVIDE ROSATI;CARPEGNA;CARPEGNA;072272017;;3393725553;;info@campeggioparadiso.com;12.328;43.7778;041009
14836;OSTELLI PER LA GIOVENTU';Ostelli;OSTELLO DELLA GIOVENTU';041009;CARPEGNA;61021;via Rio Maggio 1;OSTELLO OSTELLO DELLA GIOVENTU';CARPEGNA;CARPEGNA;0722 727065;0722 727007;;;;12.3397;43.7828;041009
14837;CAMPEGGI;Campeggi 1 stella;IL CIPPO;041009;CARPEGNA;61021;via Cippo 1;(AGNESE) (FIORI);CARPEGNA;CARPEGNA;;;3342738594;www.campingcippo.com;;12.3392;43.786;041009
15050;BED & BREAKFAST;BedBreakfast;B&B IL BUGHETTO;041009;CARPEGNA;61021;via Poggiale 16;ATTILIO MANGIATORDI;CARPEGNA;CARPEGNA;3471406480;;3471406480;www.ilbughetto.it;info@ilbughetto.it;12.3493;43.7869;041009
16898;ALBERGHI;Alberghi 3 stelle;HOTEL SAN MICHELE;041009;CARPEGNA;61021;via Amaducci 55;FLAVIANO SEMPRINI;CARPEGNA;CARPEGNA;072277320;072277690;;;info@hotelsmichele.com;12.331;43.7805;041009
16901;ALLOGGI IN AFFITTO;Case ed Appartamenti per Vacanze;RESIDENCE HOTEL SAN MICHELE;041009;CARPEGNA;61021;via Amaducci 51;FLAVIANO SEMPRINI;CARPEGNA;Carpegna;"072277320; 072277690";0722/77690;;www.hotelsmichele.com;info@hotelsmichele.com;;;041009
16488;AREE DI SOSTA (PLEIN AIR);Aree di Sosta;AREA DI SOSTA CAMPER;041009;CARPEGNA;61021;;AREA DI SOSTA AREA DI SOSTA CAMPER;CARPEGNA;;;;;;;;;041009
16390;BED & BREAKFAST;BedBreakfast;B&B LA PACE;041009;CARPEGNA;61021;via Bottegno  1;ELEONORA MAIR SPARER;CARPEGNA;Campo c/o Belforte all'Isauro;3391006590;;338 1280770;www.la-pace.it;info@la-pace.it;;;041009
16231;ALTRI ALLOGGI PRIVATI;Appartamenti Ammobiliati uso turistico (Art. 32 Ð T.U.);IL MONTE;041010;CARTOCETO;61030;via Montepartemio 10;STEFANIA CHIARABINI;CARTOCETO;;0721 893015;;340 1549357;www.casapartemio.it;casapartemio@gmail.com;;;041010
15985;ALLOGGI AGRITURISTICI;Agriturismi;CASALE TALEVI;041010;CARTOCETO;61030;ALBERONE 5;MARCO TALEVI;CARTOCETO;;0721 897767;;329 1111919;www.casaletalevi.it;info@casaletalevi.it;;;041010
15734;BED & BREAKFAST;BedBreakfast;B&B RIVA DEGLI OLIVI;041010;CARTOCETO;61030;VIA BOTTACCIO 14;FLAVIA CAIOLA;CARTOCETO;;0721 898318;;"389 6458813; 320 8791003";;rivadegliolivi@gmail.com;;;041010
16929;BED & BREAKFAST;BedBreakfast;B&B TRE CIVETTE SUL COMO';041010;CARTOCETO;61030;via S. Bernardino 12;ADRIANA ROSSI;CARTOCETO;;;;347 7053908;;didi.adri@libero.it;;;041010
15100;ALLOGGI IN AFFITTO;Affittacamere;AGLI ULIVI DI RIPALTA;041010;CARTOCETO;61030;via piana 10;STEFANO BRUNETTI;CARTOCETO;CARTOCETO;0721851113;0721851113;3392562065;;info@affittacamereripalta.it;12.8798;43.778;041010
15497;BED & BREAKFAST;BedBreakfast;B&B AILANTO;041010;CARTOCETO;61030;via D.Berloni  3;EMILIANO EUSEPI;CARTOCETO;CARTOCETO;0721 89 81 44;;339 1321026;www.ailanto-beb.com;emiliano@ailanto-beb.com;12.8815;43.7673;041010
14412;ALLOGGI AGRITURISTICI;Agriturismi;LA ROSA;041010;CARTOCETO;61030;via Morola 21;CLAUDIO GAROFANI;CARTOCETO;CARTOCETO;0721899516;0721899516;3389971054;www.agriturismolarosacartoceto.it;info@agriturismolarosacartoceto.it;12.9117;43.7912;041010
14764;BED & BREAKFAST;BedBreakfast;B&B BORGHI DELLA ROCCA;041010;CARTOCETO;61030;via Giacomo Rossini 4;GIANCARLO BARTOLUCCI;CARTOCETO;CARTOCETO;0721898432;0721898432;3385079320;www.borghidellarocca.it;info@borghidellarocca.it;12.8819;43.7686;041010
1635;ALLOGGI AGRITURISTICI;Agriturismi;LA LOCANDA DEL GELSO;041010;CARTOCETO;61030;via morola 12;KATIA BURESTA;CARTOCETO;CARTOCETO;0721877020;0721877020;3483772135;www.lalocandadelgelso.it;;12.9112;43.7902;041010
17317;TURISMO RURALE;Country House;LOCANDA BORGOGNINA;041010;CARTOCETO;61030;via Borgognina 31;BEATRICE ANDREONI;CARTOCETO;;0721876049;0721876049;;www.locandaborgognina.it;locandaborgognina@libero.it;;;041010
17410;ALTRI ALLOGGI PRIVATI;Appartamenti Ammobiliati uso turistico (Art. 32 Ð T.U.);DUCCIO DUCCI;041012;COLBORDOLO;61022;via Canarecchia 39;DUCCIO DUCCI;COLBORDOLO;;;;328 0621750;;duccioducci@hotmail.com;;;041012
11625;ALBERGHI;Alberghi 3 stelle;LA FAZENDA;041012;COLBORDOLO;61022;;SIMONE MANCINI;COLBORDOLO;COLBORDOLO;0721495752;0721495752;;www.lanuovafazenda.it;claudiofalghera@tiscali.it;;;041012
13426;ALLOGGI IN AFFITTO;Case ed Appartamenti per Vacanze;VILLAGGIO TROPICANA;041012;COLBORDOLO;61022;via nazionale 1;ROBERTO FALGHERA;COLBORDOLO;COLBORDOLO;0721496079;0721495752;3483317935;;claudiofalghera@tiscali.it;12.754;43.8486;041012
12312;BED & BREAKFAST;BedBreakfast;B&B LA PINETA;041012;COLBORDOLO;61022;via Forquini 4;TIZIANA ZELI;COLBORDOLO;COLBORDOLO;0721497033;;3381934616;www.lapineta-bb.it;bbla.pineta@alice.it;12.6948;43.8108;041012
15041;TURISMO RURALE;Attivitˆ ricettive rurali;OLIMPO;041012;COLBORDOLO;61022;via del Piano 17;ALFIO PIERACCI;COLBORDOLO;COLBORDOLO;0721906087;;;www.olimpo-ilparcodeglidei.it;info@olimpo-ilparcodeglidei.it;12.7336;43.8382;041012
17123;BED & BREAKFAST;BedBreakfast;B&B EL KOT;041012;COLBORDOLO;61022;via del Baldo 8;MARCO PAOLASSO;COLBORDOLO;Montefabbri;;;338 6757652;;marcolino.66@hotmail.it;;;041012
15948;ALLOGGI AGRITURISTICI;Agriturismi;LOCANDA MONTELIPPO;041012;COLBORDOLO;61022;via Canarecchia 31;ALICE AIUDI;COLBORDOLO;info@montelippo.it;0721416735;0721416735;;www.montelippo.it;info@montelippo.it;;;041012
15920;ALTRI ALLOGGI PRIVATI;Appartamenti Ammobiliati uso turistico (Art. 32 Ð T.U.);LA CASA DI GIOVANNA;041012;COLBORDOLO;61022;via delle Mura 15;CRISTINA TABARINI;COLBORDOLO;Castello di Montefabbri;0721 286779;;328 8049901;;silvano.iacomucci@tin.it;;;041012
15924;ALTRI ALLOGGI PRIVATI;Appartamenti Ammobiliati uso turistico (Art. 32 Ð T.U.);AMADORI GIORGIO;041012;COLBORDOLO;61022;via Serra di Genga  11;GIORGIO AMADORI;COLBORDOLO;;;;335 6859833;;"coldelce@libero.it; giorgio.amadori@libero.it";;;041012
16061;BED & BREAKFAST;BedBreakfast;B&B LA CASA DELLE FATE;041013;FANO;61032;via Carignano  69;EMANUELA PENSERINI;FANO;;;;338 7733183;;fenixginnastica@gmail.com;;;041013
16062;BED & BREAKFAST;BedBreakfast;B&B ALOHA;041013;FANO;61032;FANELLA 165;MARIA ANTONIETTA BRAGAGNA;FANO;;0721 963644;0721 963644;333 2231345;;bb.aloha.fano@gmail.com;;;041013
16068;BED & BREAKFAST;BedBreakfast;B&B VILLA DEA;041013;FANO;61032;Strada Comunale Centinarola 37;STEFANO TOMASSINI;FANO;Centinarola;0721 862787;;328 0372514;www.bedandbreakfastvilladeafano.wordpress.com;villadeafano@libero.it;;;041013
16072;OSTELLI PER LA GIOVENTU';Ostelli;OSTELLO DON ORIONE;041013;FANO;61032;Via IV Novembre 47;DON SERGIO MURA;FANO;;0721 803167;0721 830111;;www.donorionefano.it;;;;041013
16074;BED & BREAKFAST;BedBreakfast;CASA JOLANDA;041013;FANO;61032;loc.Caminate 34/a;GIANFRANCO ANDREANI;FANO;CAMINATE;;;348 5333432;;casajolandafano@gmail.com;;;041013
16075;BED & BREAKFAST;BedBreakfast;B&B COUNTRY HOUSE VIEWS;041013;FANO;61032;LAGO DI BOLSENA 7;MARIA GRAZIA DE PIANO;FANO;PONTESASSO;00447802770308;;335 1461258;;lrapa@inasitalianwelfare.co.uk;;;041013
15731;BED & BREAKFAST;BedBreakfast;B&B MATRIOSKA;041013;FANO;61032;via Andrea De Gabrielli 49;LORENZO RADICIONI;FANO;cittˆ;0721 808514;;333 3903982;;matrioska.italy@gmail.com;;;041013
15761;BED & BREAKFAST;BedBreakfast;B&B MAREVISTA;041013;FANO;61032;viale romagna 1/A;ANDREA MONNI;FANO;FANO;;;388 3816698;www.marevista.it;a_monni@yahoo.it;13.0059;43.8527;041013
16225;CASE PER FERIE;Case per Ferie;CASA DI SPIRITUALITA' VILLA SAN BIAGIO;041013;FANO;61032;Villa San Biagio 17;DON SERGIO MURA;FANO;;0721 823175;;;;villa@sanbiagiofano.it;;;041013
16124;ALLOGGI IN AFFITTO;Affittacamere;IL PORTICO;041013;FANO;61032;TOSI 9;NORMAN VINCENZO TOMASSINI;FANO;LE TORRETTE;0721884016;;335 5726641;www.ilportico-fano.it;info@ilportico-fano.it;;;041013
16137;BED & BREAKFAST;BedBreakfast;B&B LA LISCIA;041013;FANO;61032;via Nazario Sauro 24;VINCENZINA TURIANI;FANO;;0721 826272;;347 1938581;;info@bedandbreakfastlaliscia.it;;;041013
16151;ALLOGGI IN AFFITTO;Affittacamere;CASA AURORA;041013;FANO;61032;via S.N.A.S. 102/a;DOMENICO CARNAROLI;FANO;METAURILIA;;;"3348789456; 337 234262";www.casaaurorafano.it;casa_aurora@hotmail.it;;;041013
16154;BED & BREAKFAST;BedBreakfast;B&B MADONNA DEGLI ANGELI;041013;FANO;61032;STRADA COM.LE MADONNA DEGLI ANGELI 90;STEFANO PAZZAGLIA;FANO;BORGO DELLA LUCA;;;"3286833825; 3356751544";www.madonnadegliangeli.it;info@madonnadegliangeli.it;;;041013
16172;BED & BREAKFAST;BedBreakfast;B&B IL CASALE DI GIOVE;041013;FANO;61032;LOC.MAGLIANO 44;MIRTA ESTER KUBANEK;FANO;MAGLIANO;0721850937;;;;info@ilcasaledigiove.it;;;041013
16179;CAMPEGGI;Campeggi 1 stella;CAMPO NUNZIA;041013;FANO;61032;strada statale Adriatica Sud 257/a;GIOVANNI APOLLONI;FANO;;0721884674;;3927817468;www.camponunzia.it;info@camponunzia.it;;;041013
16180;ALLOGGI IN AFFITTO;Affittacamere;CASALE MONTEGIOVE;041013;FANO;61032;via Prelato 16;DAIYALI GARCIA RIVERA;FANO;;;;3357650484;;daniele@nautilus.in;;;041013
16181;STABILIMENTI BALNEARI;Stabilimenti Balneari;BAGNI LA BAIA;041013;FANO;61032;A. DE GASPERI 33;MARCO TALAMELLI;FANO;;;;3339140567;;maurotalamelli@gmail.com;;;041013
16177;BED & BREAKFAST;BedBreakfast;B&B LE QUATTRO STAGIONI;041013;FANO;61032;via del Fiume 33;LUMINATA CORNELIA NECSOI;FANO;;0721820418;;"3452673917; 3420607942";;bblequattrostagioni@gmail.com;;;041013
16419;ALLOGGI IN AFFITTO;Affittacamere;LA CASA DI FANO;041013;FANO;61032;corso Giacomo Matteotti 173;LAURA BERNASCHI;FANO;;06 94376976;;339 1027255;;"info@pec.lacasadifano.it; laurabernaschi@yahoo.it";;;041013
16423;ALLOGGI IN AFFITTO;Affittacamere;CAMERE IN AFFITTO DA FARINA;041013;FANO;61032;via Flaminia 369 Int 3 369/3;GIANCARLO OMICCIOLI;FANO;CARRARA DI FANO;0721 850991;;338 8452532;;mori-2004@libero.it;;;041013
16433;ALTRI ALLOGGI PRIVATI;Appartamenti Ammobiliati uso turistico (Art. 32 Ð T.U.);DANIELE TALAMELLI E GASPARINI CINZIA;041013;FANO;61032;via Ammiraglio Cappellini 43,44;DANIELE TALAMELLI;FANO;Torrette di Fano;;;3395232233;;info@affittoalmare.com;;;041013
16440;ALTRI ALLOGGI PRIVATI;Appartamenti Ammobiliati uso turistico (Art. 32 Ð T.U.);SELIS GIOVANNA;041013;FANO;61032;Strada Nazionale Adriatica Sud 117/F;GIOVANNA SELIS;FANO;;;;347 3736081;;francesco.pezzolesi@virgilio.it;;;041013
16366;BED & BREAKFAST;BedBreakfast;B&B TERRAZZA IN COLLINA;041013;FANO;61032;strada comunale Carignano 27/b;DANIELA TOMASICCHIO;FANO;;3387018786;;;;danyasfur@hotmail.com;;;041013
16319;BED & BREAKFAST;BedBreakfast;B&B LE ROSE;041013;FANO;61032;via Sant' Andrea  120;LUANA PICCOLI;FANO;;0721 885146;;3460315708;www.lerosebb.it;info@lerosebb.it;;;041013
17121;ALTRI ALLOGGI PRIVATI;Appartamenti Ammobiliati uso turistico (Art. 32 Ð T.U.);GASPARINI TARCISIO;041013;FANO;61032;via A. Cappellini 60/B;TARCISIO GASPARINI;FANO;;;;3382199409;;;;;041013
17122;ALTRI ALLOGGI PRIVATI;Appartamenti Ammobiliati uso turistico (Art. 32 Ð T.U.);ALESSANDRINI DANIELE;041013;FANO;61032;via A. Cappellini 60/A;DANIELE ALESSANDRINI;FANO;;;;3391717449;;;;;041013
17018;ALTRI ALLOGGI PRIVATI;Appartamenti Ammobiliati uso turistico (Art. 32 Ð T.U.);BARBADORO VITTORIO;041013;FANO;61032;via Ippolito Nievo 2;VITTORIO BARBADORO;FANO;MAROTTA;0721 968626;;320 0876512;;cesare.barbadoro@alice.it;;;041013
17010;ALTRI ALLOGGI PRIVATI;Appartamenti Ammobiliati uso turistico (Art. 32 Ð T.U.);MONTESARCHIO MARIO;041013;FANO;61032;via A. Cappellini 68;MARIO MONTESARCHIO;FANO;;0721 967329;;;;;;;041013
17005;ALTRI ALLOGGI PRIVATI;Appartamenti Ammobiliati uso turistico (Art. 32 Ð T.U.);BODINI FRANCESCO;041013;FANO;61032;via Cappellini 63/a;FRANCESCO BODINI;FANO;;0721 800754;;;;;;;041013
17007;ALTRI ALLOGGI PRIVATI;Appartamenti Ammobiliati uso turistico (Art. 32 Ð T.U.);GASPARONI LUIGI;041013;FANO;61032;via De Gasperi 18,22;LUIGI GASPARONI;FANO;;;;339 8106069;;;;;041013
